id;Atendido pela produção?;CFOP do item de pedido;Classificação da grade do item;Cliente;CNPJ do cliente;CNPJ/CPF do cliente do pedido;Código da empresa;Código da proposta;Código do cliente do pedido;Código do produto;Código do produto no cliente;Código secundário do produto;Condição de pagamento do pedido;Contato;Data de emissão;Data de entrega;Data do início do relacionamento com a pessoa;Descrição do produto;Empresa;Família de produto do item de pedido de venda;Grupo de produto do item de pedido de venda;Id do item de pedido;Id do pedido;Item do pedido de compra do cliente de item do pedido de venda;Item do pedido de venda;Modalidade de transporte do pedido de venda;Município do cliente;Nome da transportadora do pedido de venda;Observações do pedido de venda;Pedido compra do cliente do item de pedido de venda;Pedido de venda;Preço unitário;Qtde antedida pela produção;Qtde atendida;Qtde devolvida;Qtde pedida;Qtde produzida;Razão social do cliente;Representante do pedido de venda;Saldo;Saldo pronto para faturar;Status;Telefone do cliente;Tipo de movimentação do item de pedido;Tipo de movimentação do pedido;Tipo de pedido;Tipo de produto do item de pedido de venda;UF do cliente;Unidade de medida;Valor de Outras despesas acessórias do item de pedido;Valor do COFINS do item de pedido;Valor do Frete do item de pedido;Valor do ICMS Desonerado do item de pedido;Valor do ICMS do item de pedido;Valor do ICMS ST do item de pedido;Valor do IPI do item de pedido;Valor do PIS do item de pedido;Valor do Seguro do item de pedido;Valor total do item do pedido do item de pedido;Valor total do produto com desconto do item de pedido;Valor total do produto do item de pedido;Vendedor
114;false;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A160PL32;;1019706;75 DDL;;08/01/2019 00:00;18/02/2019 00:00;02/08/2018 00:00;ORING BICO CF;Applic Hot Melt Aplications;;ORING;114;84;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503497203;PV00086;11,86;0;200;100;100;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido parcialmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Materia prima;SP;PEÇA;0;0;0;0;;0;0;0;0;1.186;1.186;1.186;
113;true;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;117;124;A501PL09;;;75 DDL;Camila;07/01/2019 00:00;06/02/2019 17:18;02/08/2018 00:00;SHIMPLATE TACKDOWN RN;Applic Hot Melt Aplications;;LÂMINAS;113;83;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503433908;PV00085;356;1;1;0;1;1;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido parcialmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;SP;UNIDADE;0;0;0;0;;0;0;0;0;356;356;356;
112;true;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;116;124;A575PL09;;;75 DDL;Camila;07/01/2019 00:00;06/02/2019 17:04;02/08/2018 00:00;SHIMPLATE TACKDOWN P;Applic Hot Melt Aplications;;LÂMINAS;112;82;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503467430;PV00084;312;2;2;0;2;2;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;SP;UNIDADE;0;;0;0;;0;0;;0;624;624;624;
111;true;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A2173PL37;;;75 DDL;Camila;07/01/2019 00:00;07/02/2019 00:00;02/08/2018 00:00;SHIMPLATE CONSTRUÇÃO XG ALTERADO;Applic Hot Melt Aplications;;LÂMINAS;111;81;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503440123;PV00083;280,86;1;1;0;1;1;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Materia prima;SP;PEÇA;0;0;0;0;;0;0;0;0;280,86;280,86;280,86;
110;true;5101;;SANTHER;61.101.895/0004-98;61.101.895/0004-98;1;;141;A4391PL45;;7601660;60 DDL;Edvaldo;19/02/2019 00:00;17/01/2019 00:00;14/09/2018 00:00;BICO SLOT EP11-1/15 EAR;Applic Hot Melt Aplications;;BICO SLOT;110;80;;1;0) Contratação do Frete por conta do Remetente (CIF);Bragança Paulista;;;1.071.083;PV00082;2.557,60;2;2;0;2;2;SANTHER FABRICA DE PAPEL SANTA THEREZINHA S/A;;0;0;Atendido totalmente;4481-8421 / (11) 4481-8468;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;SP;UNIDADE;0;0;0;0;;0;0;0;0;5.115,20;5.115,20;5.115,20;FRANCO
109;true;5101;;PLASTFOAM INDUSTRIA E COMERCIO DE PLASTICOS LTDA;71.780.456/0001-60;71.780.456/0001-60;1;;125;A4392PL45;;;;;21/12/2018 00:00;14/01/2019 00:00;03/08/2018 00:00;MANGUEIRA TERMOELETRICA TC 20-8-PT100;Applic Hot Melt Aplications;;MANGUEIRA;109;79;;1;0) Contratação do Frete por conta do Remetente (CIF);Guarulhos;;;;PV00081;2.900;1;0;0;1;0;PLASTFOAM INDUSTRIA E COMERCIO DE PLASTICOS LTDA;;1;0;Liberado;2967-0163 / (11) 2954-7087;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Importado;SP;UNIDADE;0;;0;0;;0;0;;0;2.900;2.900;2.900;FRANCO
108;true;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A500PL32;;;75 DDL;;19/12/2018 00:00;20/12/2018 00:00;02/08/2018 00:00;"SHIMPLATE DO FLAP TACK #0,15MM
BCM-M4200 126-01";Applic Hot Melt Aplications;;LÂMINAS;108;78;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503433913;PV00080;312;2;2;0;2;2;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido parcialmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;SP;PEÇA;0;0;0;0;;0;0;0;0;624;624;624;
107;false;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A163PL32;;;75 DDL;;19/12/2018 00:00;20/12/2018 00:00;02/08/2018 00:00;44,00 X 3,00 FKM NERO BLACK 70 +-5 BATCH NºA17/1187/004;Applic Hot Melt Aplications;;ORING;107;77;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503491960;PV00079;11,21;0;100;0;100;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Materia prima;SP;PEÇA;0;;0;0;;0;0;;0;1.121;1.121;1.121;
106;true;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;;124;A175PL45;;1067905;;;19/12/2018 00:00;20/12/2018 00:00;02/08/2018 00:00;CONJUNTO ORING E CONEXÃO VÁLVULA UA MACHO;Applic Hot Melt Aplications;;STANDARD PARTS;106;76;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503462622;PV00078;23,47;5;5;0;5;5;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;SP;PEÇA;0;0;0;0;;0;0;0;0;117,35;117,35;117,35;
105;false;6101;;KC CAMAÇARI;02.290.277/0025-07;02.290.277/0025-07;1;;142;A790PL32;;;75 DDL;Jackson;21/01/2019 00:00;10/01/2019 00:00;14/09/2018 00:00;CLAMP UM22;Applic Hot Melt Aplications;;PEÇAS DIVERSAS;105;75;;2;1) Contratação do Frete por conta do Destinatário (FOB);Camaçari;BBM KC CAMAÇARI;;6200046599;PV00077;322,01;0;5;0;5;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido parcialmente;3475-2171 / (11) 3475-2113;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Outras;BA;PEÇA;0;0;0;0;;0;0;0;0;1.610,05;1.610,05;1.610,05;
104;true;6101;;KC CAMAÇARI;02.290.277/0025-07;02.290.277/0025-07;1;;142;A789PL32;;;75 DDL;Jackson;21/01/2019 00:00;10/01/2019 00:00;14/09/2018 00:00;CLAMP UM25;Applic Hot Melt Aplications;;PEÇAS DIVERSAS;104;75;;1;1) Contratação do Frete por conta do Destinatário (FOB);Camaçari;BBM KC CAMAÇARI;;6200046599;PV00077;322,01;10;10;0;10;10;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;3475-2171 / (11) 3475-2113;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Outras;BA;PEÇA;0;0;0;0;;0;0;0;0;3.220,10;3.220,10;3.220,10;
103;true;5933;;Kristal;00.445.634/0001-58;00.445.634/0001-58;1;102;201;S028;;;;Gisele;19/12/2018 00:00;20/12/2018 00:00;23/10/2018 00:00;SERVIÇO DE REFORMA DE MANGUEIRAS;Applic Hot Melt Aplications;;REFORMA DE MANGUEIRAS;103;74;;1;0) Contratação do Frete por conta do Remetente (CIF);Hortolândia;;"Mangueira equipada com pistola. Descarbonização interna através de processo químico; Avaliação de partes mecânicas e elétricas; Descarbonização de conexões; Testes de pressão interna através de bomba hidrostática; Troca da malha de proteção, se necessário; Checagem dos terminais elétricos, com substituição de danificados, se necessário; Substituição de conectores danificados, se necessário; Substituição da conexão hidráulica, se necessário; Testes finais de aquecimento; Limpeza de cabos e conectores; Limpeza e recomposição da mangueira; Testes finais. ";;PV00076;930;1;0;0;1;1;KRISTALL BIG BAGS SERVICOS E RECICLAGEM LTDA - ME;;0;1;Atendido com corte;55 (19) 3272--2500;Venda de Serviço;Venda de Serviço;;Produto comercializado;SP;UNIDADE;0;;0;0;;0;0;;0;930;930;930;FELIPE AMANCIO
102;true;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;100;134;A810PL32;;;;CLAUDIO DIAS;18/12/2018 00:00;28/12/2018 08:43;10/09/2018 00:00;MODULO COMPLETO UM25-ALUMINIO;Applic Hot Melt Aplications;;MÓDULO UM;102;72;;1;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"a) Prazo de entrega: passará a vigorar após o pedido de compra recebido.
b) Deverá constar no pedido de compra o número da proposta comercial.
c) Frete: Posto Applic - Mogi das Cruzes (FOB)
d) Garantia: 120 dias
e) Não destacamos os impostos por estarmos enquadrados no simples nacional
f) Condição de pagamento: 30 DDL
Código rastreio Material: DY519141975BR";;PV00075;2.050;10;10;0;10;10;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;GO;PEÇA;0;;0;0;;0;0;;0;19.475;19.475;20.500;FRANCO
101;true;5101;;P & G;01.358.874/0016-64;01.358.874/0016-64;1;;218;A4293PL55;;;;;13/12/2018 00:00;17/12/2018 00:00;07/11/2018 00:00;SELO DE VEDACAO MALHA DE ACO;Applic Hot Melt Aplications;;PEÇAS DIVERSAS;101;71;;1;0) Contratação do Frete por conta do Remetente (CIF);Louveira;;;;PV00074;294;2;2;0;2;2;PROCTER & GAMBLE INDUSTRIAL E COMERCIAL LTDA;;0;0;Atendido totalmente;55 (11) 4572--2727;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Outras;SP;UNIDADE;0;0;0;0;;0;0;0;0;588;588;588;
100;false;5101;;MARDAM INDUSTRIA;03.713.939/0001-91;03.713.939/0001-91;1;97;8;A199PL32;;;30 / 60 DDL;Fablo Lopes;12/12/2018 00:00;14/12/2018 16:41;28/03/2018 00:00;KIT REPARO UM 22/25/50;Applic Hot Melt Aplications;;MÓDULO UM;100;70;;1;0) Contratação do Frete por conta do Remetente (CIF);Poá;;"a) Prazo de entrega: passará a vigorar após o pedido de compra recebido.
b) Deverá constar no pedido de compra o número da proposta comercial.
c) Frete: Posto Applic - Mogi das Cruzes (FOB)
d) Garantia: 120 dias
e) Não destacamos os impostos por estarmos enquadrados no simples nacional
f) Condição de pagamento: 30/60 DDL";;PV00073;513;0;10;0;10;0;MARDAM INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;2148-2518 / (11) 2148-2500;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto industrializado;SP;PEÇA;0;0;0;0;;0;0;0;0;4.720;4.720;5.130;FRANCO
99;false;6101;;KC CAMAÇARI;02.290.277/0025-07;02.290.277/0025-07;1;;142;A4033PL45;;;75 DDL;Jackson;12/12/2018 00:00;17/12/2018 00:00;14/09/2018 00:00;APLICADOR SPEED COAT 70 MM;Applic Hot Melt Aplications;;APLICADOR SPEED COAT;99;69;;1;0) Contratação do Frete por conta do Remetente (CIF);Camaçari;BBM KC CAMAÇARI;;4503487373;PV00072;19.633,81;0;1;0;1;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;3475-2171 / (11) 3475-2113;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Subproduto;BA;PEÇA;0;0;0;0;;0;0;0;0;19.633,81;19.633,81;19.633,81;
98;true;5933;;SLOTTER;61.170.114/0001-74;61.170.114/0001-74;1;94;188;S028;;;;Tiago;11/12/2018 00:00;16/12/2018 08:55;16/10/2018 00:00;SERVIÇO DE REFORMA DE MANGUEIRAS;Applic Hot Melt Aplications;;REFORMA DE MANGUEIRAS;98;68;;1;0) Contratação do Frete por conta do Remetente (CIF);Mogi das Cruzes;;"Mangueira equipada com pistola. Descarbonização interna através de processo químico; Avaliação de partes mecânicas e elétricas; Descarbonização de conexões; Testes de pressão interna através de bomba hidrostática; Troca da malha de proteção, se necessário; Checagem dos terminais elétricos, com substituição de danificados, se necessário; Substituição de conectores danificados, se necessário; Substituição da conexão hidráulica, se necessário; Testes finais de aquecimento; Limpeza de cabos e conectores; Limpeza e recomposição da mangueira; Filmagem; Testes finais.";;PV00071;900;1;0;0;1;1;SLOTTER INDUSTRIA DE EMBALAGENS LTDA;;1;1;Liberado;55 (11) 2020--8499;Venda de Serviço;Venda de Serviço;SEPARAÇÃO;Produto comercializado;SP;UNIDADE;0;;0;0;;0;0;;0;900;900;900;FELIPE AMANCIO
97;true;6101;;CCM;12.288.046/0001-37;12.288.046/0001-37;1;;151;A4365PL45;;1068070;;Erica Miranda;10/12/2018 00:00;07/01/2019 00:00;14/09/2018 00:00;CORDSET 400W  NI120 COM ENGATE;Applic Hot Melt Aplications;;;97;67;;5;0) Contratação do Frete por conta do Remetente (CIF);Uberaba;;"Código Rastreio NF 1954 : DY519141539BR
Codigo Rastreio NF 1970: DY519145195BR
Codigo Rastreio NF 2026: DY195969489BR

a) Prazo de entrega: passará a vigorar após o pedido de compra recebido.
b) Deverá constar no pedido de compra o número da proposta comercial.
c) Frete: Posto Applic - Mogi das Cruzes (FOB)
d) Garantia: 120 dias
e) Não destacamos os impostos por estarmos enquadrados no simples nacional
f) Condição de pagamento: 28/35/42 dias
";;PV00070;1.980;3;2;0;2;2;CCM INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS S.A.;;0;0;Atendido totalmente;55 (34) 3326--5800;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Importado;MG;UNIDADE;0;;0;0;;0;0;;0;3.682,80;3.682,80;3.960;FRANCO
96;true;6101;;CCM;12.288.046/0001-37;12.288.046/0001-37;1;;151;A4364PL45;;1050984;;Erica Miranda;10/12/2018 00:00;07/01/2019 00:00;14/09/2018 00:00;CORDSET 200W  NI120 COM ENGATE;Applic Hot Melt Aplications;;;96;67;;4;0) Contratação do Frete por conta do Remetente (CIF);Uberaba;;"Código Rastreio NF 1954 : DY519141539BR
Codigo Rastreio NF 1970: DY519145195BR
Codigo Rastreio NF 2026: DY195969489BR

a) Prazo de entrega: passará a vigorar após o pedido de compra recebido.
b) Deverá constar no pedido de compra o número da proposta comercial.
c) Frete: Posto Applic - Mogi das Cruzes (FOB)
d) Garantia: 120 dias
e) Não destacamos os impostos por estarmos enquadrados no simples nacional
f) Condição de pagamento: 28/35/42 dias
";;PV00070;1.980;3;2;0;2;2;CCM INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS S.A.;;0;0;Atendido totalmente;55 (34) 3326--5800;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Importado;MG;UNIDADE;0;;0;0;;0;0;;0;3.682,80;3.682,80;3.960;FRANCO
95;true;6101;;CCM;12.288.046/0001-37;12.288.046/0001-37;1;;151;A516PL32;;;;Erica Miranda;10/12/2018 00:00;07/01/2019 00:00;14/09/2018 00:00;TELA DO FILTRO BAYONETA MAIOR APC1537;Applic Hot Melt Aplications;;FILTROS;95;67;;3;0) Contratação do Frete por conta do Remetente (CIF);Uberaba;;"Código Rastreio NF 1954 : DY519141539BR
Codigo Rastreio NF 1970: DY519145195BR
Codigo Rastreio NF 2026: DY195969489BR

a) Prazo de entrega: passará a vigorar após o pedido de compra recebido.
b) Deverá constar no pedido de compra o número da proposta comercial.
c) Frete: Posto Applic - Mogi das Cruzes (FOB)
d) Garantia: 120 dias
e) Não destacamos os impostos por estarmos enquadrados no simples nacional
f) Condição de pagamento: 28/35/42 dias
";;PV00070;202;5;5;0;5;5;CCM INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS S.A.;;0;0;Atendido totalmente;55 (34) 3326--5800;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;MG;PEÇA;0;;0;0;;0;0;;0;939,3;939,3;1.010;FRANCO
94;true;6101;;CCM;12.288.046/0001-37;12.288.046/0001-37;1;;151;A375PL32;;;;Erica Miranda;10/12/2018 00:00;07/01/2019 00:00;14/09/2018 00:00;TELA DO FILTRO VB APC-1540;Applic Hot Melt Aplications;;FILTROS;94;67;;2;0) Contratação do Frete por conta do Remetente (CIF);Uberaba;;"Código Rastreio NF 1954 : DY519141539BR
Codigo Rastreio NF 1970: DY519145195BR
Codigo Rastreio NF 2026: DY195969489BR

a) Prazo de entrega: passará a vigorar após o pedido de compra recebido.
b) Deverá constar no pedido de compra o número da proposta comercial.
c) Frete: Posto Applic - Mogi das Cruzes (FOB)
d) Garantia: 120 dias
e) Não destacamos os impostos por estarmos enquadrados no simples nacional
f) Condição de pagamento: 28/35/42 dias
";;PV00070;144;20;20;0;20;20;CCM INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS S.A.;;0;0;Atendido totalmente;55 (34) 3326--5800;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;MG;PEÇA;0;;0;0;;0;0;;0;2.678,40;2.678,40;2.880;FRANCO
93;true;6101;;CCM;12.288.046/0001-37;12.288.046/0001-37;1;;151;A673PL32;;;;Erica Miranda;10/12/2018 00:00;07/01/2019 00:00;14/09/2018 00:00;TELA DO FILTRO APLICADOR UNIVERSAL APC1539;Applic Hot Melt Aplications;;FILTROS;93;67;;1;0) Contratação do Frete por conta do Remetente (CIF);Uberaba;;"Código Rastreio NF 1954 : DY519141539BR
Codigo Rastreio NF 1970: DY519145195BR
Codigo Rastreio NF 2026: DY195969489BR

a) Prazo de entrega: passará a vigorar após o pedido de compra recebido.
b) Deverá constar no pedido de compra o número da proposta comercial.
c) Frete: Posto Applic - Mogi das Cruzes (FOB)
d) Garantia: 120 dias
e) Não destacamos os impostos por estarmos enquadrados no simples nacional
f) Condição de pagamento: 28/35/42 dias
";;PV00070;123;20;20;0;20;20;CCM INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS S.A.;;0;0;Atendido totalmente;55 (34) 3326--5800;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto comercializado;MG;PEÇA;0;;0;0;;0;0;;0;2.287,80;2.287,80;2.460;FRANCO
92;true;5933;;SANTHER;61.101.895/0004-98;61.101.895/0004-98;1;;141;S028;;;;Edvaldo;26/02/2019 00:00;12/12/2018 00:00;14/09/2018 00:00;SERVIÇO DE REFORMA DE MANGUEIRAS;Applic Hot Melt Aplications;;REFORMA DE MANGUEIRAS;92;66;;2;0) Contratação do Frete por conta do Remetente (CIF);Bragança Paulista;;;1.070.719;PV00069;2.760;1;1;0;1;1;SANTHER FABRICA DE PAPEL SANTA THEREZINHA S/A;;0;0;Atendido totalmente;4481-8421 / (11) 4481-8468;Venda de Serviço;Venda de Serviço;;Produto comercializado;SP;UNIDADE;0;0;0;0;;0;0;0;0;2.760;2.760;2.760;FRANCO
91;true;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;;134;A1077PL45;;;;CLAUDIO DIAS;06/12/2018 00:00;26/12/2018 00:00;10/09/2018 00:00;MÓDULO SPEED COAT2 - SEM VALVULA-NORGREN;Applic Hot Melt Aplications;;MÓDULO SPEED COAT;91;65;;3;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Codigo rastreio NF 1991: DY195965411BR
";4505481888;PV00068;6.390;2;2;0;2;2;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto industrializado;GO;PEÇA;0;;0;0;;0;0;;0;11.000;11.000;12.780;FRANCO
90;false;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;;134;A1997PL46;;940111;;CLAUDIO DIAS;06/12/2018 00:00;26/12/2018 00:00;10/09/2018 00:00;"ORING 0,301''X0,070""  VT75";Applic Hot Melt Aplications;;ORING;90;65;;2;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Codigo rastreio NF 1991: DY195965411BR
";4505481888;PV00068;9,5;0;0;0;100;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;100;0;Liberado;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto comercializado;GO;PEÇA;0;;0;0;;0;0;;0;874;874;950;FRANCO
89;false;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;;134;A1997PL46;;940111;;CLAUDIO DIAS;06/12/2018 00:00;26/12/2018 00:00;10/09/2018 00:00;"ORING 0,301''X0,070""  VT75";Applic Hot Melt Aplications;;ORING;89;65;;1;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Codigo rastreio NF 1991: DY195965411BR
";4505481888;PV00068;9,5;0;0;0;100;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;100;0;Liberado;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto comercializado;GO;PEÇA;0;;0;0;;0;0;;0;874;874;950;FRANCO
86;true;5933;;MGY MANUTENCOES;29.024.723/0001-02;29.024.723/0001-02;1;90;232;A4362PL10;;;;CESAR;05/12/2018 00:00;04/01/2019 15:31;04/12/2018 00:00;REGUA PERFILADA;Applic Hot Melt Aplications;;;86;63;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;;PV00066;900;3;0;0;3;3;M.G.Y. - MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS LTDA - ME;;0;3;Atendido com corte;4747-7118 / (11) 4752-0546;Venda de Serviço;;;Serviço comercializado;SP;UNIDADE;0;;0;0;;0;0;;0;2.538;2.538;2.700;
85;true;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;;134;A1077PL45;;;;CLAUDIO DIAS;04/12/2018 00:00;12/12/2018 00:00;10/09/2018 00:00;MÓDULO SPEED COAT2 - SEM VALVULA-NORGREN;Applic Hot Melt Aplications;;MÓDULO SPEED COAT;85;62;;1;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Código rastreio Material: DY519141975BR
Código rastreio Material: DY519145323BR NF 1973";4505480834;PV00065;6.390;3;3;0;3;3;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto industrializado;GO;PEÇA;0;;0;0;;0;0;;0;16.500;16.500;19.170;FRANCO
84;false;6101;;KC CAMAÇARI;02.290.277/0025-07;02.290.277/0025-07;1;83;142;A4033PL45;;;75 DDL;Jackson;04/12/2018 00:00;03/01/2019 15:23;14/09/2018 00:00;APLICADOR SPEED COAT 70 MM;Applic Hot Melt Aplications;;APLICADOR SPEED COAT;84;61;;1;1) Contratação do Frete por conta do Destinatário (FOB);Camaçari;BBM KC CAMAÇARI;;;PV00064;20.545,90;0;2;0;2;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;3475-2171 / (11) 3475-2113;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Subproduto;BA;PEÇA;0;0;0;0;;0;0;0;0;41.091,80;41.091,80;41.091,80;
83;true;5933;;Kristal;00.445.634/0001-58;00.445.634/0001-58;1;78;201;S028;;;;Gisele;03/12/2018 00:00;08/12/2018 16:56;23/10/2018 00:00;SERVIÇO DE REFORMA DE MANGUEIRAS;Applic Hot Melt Aplications;;REFORMA DE MANGUEIRAS;83;60;;1;0) Contratação do Frete por conta do Remetente (CIF);Hortolândia;;;;PV00063;930;1;0;0;1;1;KRISTALL BIG BAGS SERVICOS E RECICLAGEM LTDA - ME;;1;1;Liberado;55 (19) 3272--2500;Venda de Serviço;Venda de Serviço;;Produto comercializado;SP;UNIDADE;0;;0;0;;0;0;;0;930;930;930;FELIPE AMANCIO
